0,1,2,3,4,5,6,7,8,9,10,11,uid
1,200000.0,1,1,1,43,2,0,0,0,-2,-2,uid_27160
0,210000.0,2,2,2,27,-1,-1,-1,0,0,2,uid_5936
0,290000.0,2,1,1,34,-1,-1,-1,0,0,-2,uid_26921
0,130000.0,2,1,2,30,1,-2,-2,-2,-2,-2,uid_7657
0,320000.0,1,1,1,35,0,0,2,2,2,2,uid_8361
0,60000.0,2,2,1,43,0,0,0,0,0,0,uid_8868
0,110000.0,1,2,2,51,0,0,0,0,0,0,uid_384
0,120000.0,2,3,1,37,0,0,0,2,0,0,uid_24007
0,160000.0,1,2,1,60,0,0,0,0,0,0,uid_25157
0,260000.0,2,2,1,46,0,0,2,2,2,0,uid_9282
0,270000.0,2,1,1,37,-2,-2,-2,-2,-2,-2,uid_5493
0,140000.0,1,3,1,59,-1,-1,-1,-1,-1,-1,uid_5900
0,170000.0,2,3,2,29,-1,-1,-1,-2,-2,-2,uid_174
1,130000.0,1,2,2,25,0,0,0,0,0,-2,uid_28648
0,50000.0,1,3,1,36,0,0,0,-1,-1,-2,uid_27859
0,110000.0,2,3,1,36,0,0,0,0,0,0,uid_24359
0,50000.0,2,1,2,32,0,0,0,0,0,0,uid_27258
0,350000.0,2,1,1,56,-2,-2,-2,-2,-2,-2,uid_26025
0,20000.0,1,2,2,24,0,0,0,0,0,0,uid_6318
0,360000.0,2,3,1,39,-1,-1,-1,-1,-1,-2,uid_7901
0,220000.0,2,2,2,30,0,0,0,0,0,0,uid_27088
0,160000.0,1,2,2,29,-1,-1,-1,-1,-1,-1,uid_26108
0,30000.0,1,2,2,23,1,2,0,0,0,-1,uid_5202
1,90000.0,1,1,2,31,1,2,2,0,0,0,uid_28002
1,70000.0,1,3,1,44,-1,0,-1,-1,2,-1,uid_1096
0,110000.0,1,2,1,48,0,0,0,0,0,0,uid_4032
0,50000.0,1,1,2,26,0,0,0,0,0,0,uid_27154
1,30000.0,2,3,2,26,1,2,2,2,2,2,uid_28141
0,50000.0,2,3,2,51,2,2,2,2,0,0,uid_8707
0,370000.0,2,3,2,29,-1,-1,-1,-2,-2,-2,uid_10249
0,90000.0,1,3,1,45,0,0,0,0,0,0,uid_5472
0,50000.0,1,2,2,26,-1,-1,-1,-1,-1,-1,uid_5429
0,120000.0,1,3,1,38,-1,-1,-1,-1,0,-1,uid_2447
1,20000.0,2,1,2,23,0,0,0,0,0,0,uid_2066
1,140000.0,2,2,1,28,-1,2,-1,-1,-1,-1,uid_26252
1,140000.0,2,1,2,28,1,2,0,0,0,0,uid_5279
0,100000.0,2,3,2,25,0,0,0,0,0,0,uid_1943
0,350000.0,2,1,2,41,0,0,0,0,0,0,uid_172
0,440000.0,2,1,2,29,0,0,0,0,0,0,uid_29322
0,330000.0,2,1,2,28,0,0,0,0,0,0,uid_6949
0,30000.0,1,2,2,24,2,-1,-1,-2,-2,-2,uid_3349
0,230000.0,1,1,1,41,-2,-2,-2,-2,-2,-2,uid_4368
1,120000.0,2,2,1,39,-1,-1,-1,-1,-1,-1,uid_347
1,150000.0,2,1,2,34,1,-2,-2,-2,-1,2,uid_26931
0,30000.0,1,3,2,28,0,0,0,0,-1,-1,uid_5410
0,130000.0,2,2,1,45,0,0,0,0,0,0,uid_25187
0,240000.0,2,1,2,36,1,-1,0,0,0,0,uid_10610
0,80000.0,1,2,2,29,-1,0,0,0,0,0,uid_25838
0,160000.0,2,1,2,35,0,0,-2,-2,-2,-2,uid_22710
1,160000.0,2,2,1,50,-1,-1,-1,-1,-1,-1,uid_8589
0,20000.0,1,2,1,25,0,0,0,0,0,0,uid_27173
0,20000.0,2,3,2,53,-1,-1,-2,-2,-1,-1,uid_25149
0,360000.0,1,2,2,44,0,0,0,0,0,0,uid_10522
0,210000.0,1,2,1,40,-1,-1,-2,-2,-2,-2,uid_4714
0,50000.0,1,3,1,42,0,0,0,0,0,0,uid_9625
0,20000.0,1,3,1,40,0,0,0,0,0,0,uid_2655
0,240000.0,2,2,1,38,1,2,0,0,2,2,uid_24947
0,20000.0,1,2,2,37,-1,-1,0,0,0,0,uid_27384
0,230000.0,2,2,2,28,0,0,0,0,0,0,uid_2995
0,30000.0,2,2,1,23,1,2,0,0,0,-1,uid_2093
0,200000.0,2,4,2,27,1,-1,-1,-1,-1,0,uid_26942
0,30000.0,2,3,1,31,2,3,2,2,2,0,uid_5590
0,60000.0,1,1,2,23,0,0,0,0,0,0,uid_4512
0,130000.0,2,2,2,25,0,0,0,0,0,0,uid_1040
1,150000.0,1,1,1,55,3,3,3,3,2,2,uid_6306
0,340000.0,1,2,1,38,0,0,-1,-1,-1,0,uid_24006
0,20000.0,1,2,2,23,3,2,2,-1,2,2,uid_732
0,200000.0,2,3,1,42,-2,-2,-2,-2,-2,-2,uid_28970
0,180000.0,2,2,2,32,-1,-1,-2,-2,-2,-2,uid_27111
1,50000.0,2,1,2,27,0,0,0,0,0,0,uid_6746
0,160000.0,2,1,1,47,1,-2,-2,-2,-2,-2,uid_3412
0,50000.0,1,1,2,32,-1,0,0,0,0,-2,uid_28843
0,20000.0,1,1,2,23,0,0,0,0,0,0,uid_27196
0,50000.0,1,1,2,36,1,2,2,2,0,0,uid_144
1,20000.0,1,2,1,32,1,2,2,2,2,0,uid_4418
0,50000.0,2,2,2,23,0,0,0,0,0,2,uid_3076
1,100000.0,1,2,1,44,2,2,2,2,3,2,uid_161
0,50000.0,1,2,2,44,0,0,0,0,0,0,uid_10371
0,200000.0,1,1,1,38,1,-2,-1,0,0,0,uid_3421
0,100000.0,1,1,2,26,0,0,0,-1,0,0,uid_24903
1,20000.0,1,2,2,35,0,0,0,0,0,0,uid_8599
0,500000.0,1,1,1,35,0,0,0,0,2,0,uid_2711
0,140000.0,2,2,2,24,1,-2,-1,-1,2,0,uid_362
1,90000.0,2,2,2,32,3,2,2,2,0,0,uid_25655
0,150000.0,2,2,2,44,0,0,0,0,0,0,uid_29190
0,380000.0,2,2,2,30,0,0,0,0,0,0,uid_27403
0,140000.0,2,2,2,27,0,0,0,0,0,0,uid_29785
0,170000.0,2,1,1,40,-1,-1,-1,-1,-1,-1,uid_3724
0,50000.0,1,3,2,46,0,0,0,0,0,-1,uid_8043
0,250000.0,1,1,2,36,0,0,0,0,0,0,uid_7051
0,290000.0,1,2,2,29,0,0,0,0,0,-2,uid_28326
0,80000.0,2,2,1,52,1,2,2,2,2,0,uid_289
0,290000.0,2,2,1,45,0,0,0,0,0,0,uid_9990
0,270000.0,2,1,1,50,-1,-1,-1,-1,-1,-1,uid_28961
0,360000.0,2,2,2,40,-1,-1,-1,-1,0,0,uid_2235
0,100000.0,2,1,1,29,2,2,-2,-2,-2,-2,uid_27723
0,360000.0,1,1,2,28,0,0,0,0,0,0,uid_1773
0,110000.0,1,2,2,42,0,0,0,0,0,0,uid_6871
0,200000.0,1,1,1,34,1,-2,-2,-1,0,0,uid_6784
0,20000.0,2,2,1,22,0,0,0,0,0,0,uid_10773
1,20000.0,1,2,2,22,1,2,0,0,0,0,uid_10885
0,80000.0,2,3,1,36,-1,-1,-1,2,0,-1,uid_6330
1,200000.0,2,1,2,30,-1,-1,-1,-1,-1,-1,uid_7046
0,180000.0,2,2,1,41,0,0,0,0,0,0,uid_23862
0,300000.0,2,1,2,45,0,0,0,0,0,0,uid_7651
1,20000.0,1,2,2,21,2,0,0,2,0,0,uid_22863
0,350000.0,1,2,1,38,1,2,0,0,2,0,uid_2428
0,50000.0,1,3,1,56,0,0,0,0,0,0,uid_4063
1,360000.0,2,1,2,29,0,0,0,0,0,0,uid_22628
1,60000.0,1,3,2,29,0,0,0,0,0,0,uid_28683
1,180000.0,2,2,2,36,0,0,0,0,0,2,uid_25085
0,90000.0,1,2,2,38,0,0,0,0,0,0,uid_6990
1,150000.0,2,1,2,24,-2,-2,-2,-2,-2,-2,uid_9474
1,170000.0,1,1,1,41,-1,-1,-1,0,0,-1,uid_9711
1,90000.0,1,2,1,39,0,0,0,0,2,2,uid_27861
0,60000.0,2,2,1,36,0,0,0,0,0,-1,uid_27710
0,360000.0,2,2,1,45,0,0,0,0,0,0,uid_3086
0,140000.0,2,2,1,28,0,0,0,-1,-1,-1,uid_24253
0,500000.0,2,1,1,50,0,0,0,0,0,0,uid_9169
0,270000.0,1,1,2,33,-1,-1,-1,-1,-1,-1,uid_5085
1,10000.0,2,2,2,22,0,0,2,2,2,0,uid_23037
0,30000.0,2,2,2,27,0,0,2,0,0,0,uid_11003
0,80000.0,2,1,2,25,-1,-1,-2,-2,-2,-2,uid_9704
0,240000.0,1,1,1,33,0,0,0,0,0,0,uid_968
0,170000.0,1,2,2,27,-1,-1,-1,-1,-1,-1,uid_10835
0,240000.0,1,2,1,54,0,0,0,2,0,0,uid_29809
0,110000.0,2,3,1,64,0,0,0,0,0,0,uid_7293
1,300000.0,1,2,1,38,-1,-1,-1,0,0,-1,uid_8428
0,400000.0,2,2,1,34,0,0,0,0,0,0,uid_24098
0,220000.0,2,2,2,47,0,0,0,0,0,0,uid_8164
0,240000.0,2,2,1,34,-1,-1,0,0,-1,-1,uid_5980
1,80000.0,1,1,2,28,-2,-2,-2,-2,-2,-2,uid_26606
1,260000.0,2,2,2,27,-1,-1,-1,-1,-1,-1,uid_6356
0,100000.0,2,2,2,25,-2,-2,-1,0,0,0,uid_25693
0,60000.0,2,1,2,24,0,0,0,0,0,0,uid_6087
0,200000.0,2,3,1,36,0,0,0,0,0,0,uid_7608
0,90000.0,2,2,3,36,0,0,0,0,0,0,uid_1747
0,80000.0,2,2,1,40,0,0,0,0,0,0,uid_608
0,350000.0,1,3,2,41,-2,-2,-2,-2,-2,-2,uid_9454
0,80000.0,2,1,2,23,0,0,0,0,0,0,uid_6110
0,400000.0,2,2,1,34,0,0,0,0,0,0,uid_9403
0,60000.0,2,2,1,39,1,-2,-2,-2,-2,-2,uid_2119
0,260000.0,1,2,2,30,-1,-1,-1,-1,-1,-1,uid_3749
1,50000.0,1,3,1,45,4,3,2,0,0,0,uid_29251
0,200000.0,2,1,2,38,-2,-2,-2,-2,-2,-2,uid_25316
0,150000.0,2,2,1,33,0,0,0,0,0,0,uid_24700
0,270000.0,2,2,1,39,0,0,0,0,0,0,uid_29906
1,80000.0,1,2,2,27,2,2,0,0,0,0,uid_28195
1,200000.0,1,1,1,44,-1,2,2,-2,-2,-2,uid_6344
0,100000.0,2,2,2,24,-1,-1,-2,-2,-1,-1,uid_24664
1,110000.0,1,2,1,42,0,0,0,0,2,2,uid_4441
1,80000.0,1,1,2,29,-1,-1,-1,-2,-2,-2,uid_25255
1,50000.0,1,1,2,25,-1,3,2,0,0,-1,uid_6327
0,50000.0,1,2,1,25,0,0,0,0,0,0,uid_24428
0,100000.0,1,2,1,50,0,0,-1,-1,-1,-1,uid_27081
0,240000.0,1,2,2,30,-2,-2,-1,-1,-1,-1,uid_861
0,270000.0,2,1,2,45,0,0,0,0,0,0,uid_28100
0,130000.0,2,1,2,30,-1,-1,-1,-1,-1,-1,uid_29295
0,300000.0,1,3,2,64,-1,-1,-1,-1,-1,-1,uid_3722
0,30000.0,1,1,2,47,2,2,0,0,0,2,uid_10201
0,500000.0,2,2,1,33,-1,-1,-1,-1,-1,-1,uid_9691
0,140000.0,2,2,1,40,0,0,0,0,0,0,uid_8518
0,80000.0,2,2,1,30,0,0,0,0,0,0,uid_6281
0,260000.0,2,2,1,32,0,0,0,0,0,0,uid_1649
0,50000.0,2,3,2,51,0,0,0,0,0,0,uid_5655
0,420000.0,1,2,2,39,0,0,0,0,0,0,uid_7125
0,50000.0,1,2,2,24,0,0,-2,-2,-2,-2,uid_23903
0,380000.0,1,1,1,52,1,-1,-1,-1,-1,-2,uid_7306
1,90000.0,1,2,1,44,2,0,0,0,0,0,uid_780
1,80000.0,1,2,2,39,3,2,0,0,0,0,uid_5029
0,120000.0,1,2,2,34,0,0,0,2,2,2,uid_1240
1,120000.0,2,3,2,50,2,0,-1,0,0,0,uid_7137
1,70000.0,2,3,2,25,2,0,0,0,0,0,uid_28008
0,250000.0,2,1,2,30,0,0,0,0,-1,-1,uid_4584
1,50000.0,2,1,2,22,0,0,0,2,0,-1,uid_22549
0,160000.0,1,1,2,29,-1,-1,-2,-2,-2,-2,uid_820
0,190000.0,2,1,2,33,-2,-2,-2,-2,-2,-2,uid_9838
0,440000.0,1,2,1,48,0,0,0,0,0,0,uid_2990
0,130000.0,2,1,1,23,1,2,-1,-1,-1,-1,uid_6394
1,60000.0,2,1,1,45,1,2,0,0,2,0,uid_29655
0,180000.0,1,1,1,39,-1,-1,-1,-2,-2,-2,uid_1534
0,300000.0,2,2,2,41,-1,-1,-1,-1,-1,-1,uid_27928
1,50000.0,2,3,2,25,0,0,2,2,2,0,uid_7251
0,300000.0,2,2,1,40,1,-2,-2,-2,-1,-1,uid_29382
0,360000.0,2,1,2,30,0,-1,-1,-1,-1,-2,uid_5553
0,300000.0,2,4,2,24,-1,-1,-1,-1,-1,-1,uid_7635
0,30000.0,2,2,1,43,-1,0,0,0,0,0,uid_10970
0,210000.0,2,1,2,31,-1,-1,-1,-1,-1,-1,uid_27287
0,300000.0,1,1,1,46,-1,-1,-1,-1,-1,-1,uid_25072
0,100000.0,2,2,1,29,2,2,0,0,2,2,uid_27089
0,150000.0,1,2,1,40,0,0,0,0,0,0,uid_28094
0,450000.0,2,6,1,51,-1,-1,-1,-1,-1,-1,uid_29827
0,220000.0,2,1,2,29,-2,-2,-1,-1,-1,-2,uid_4915
0,90000.0,1,6,1,57,-2,-2,-2,-2,-2,-1,uid_27665
0,380000.0,1,1,2,33,0,0,0,0,0,0,uid_29188
0,60000.0,2,2,2,50,0,0,0,0,0,2,uid_2245
0,300000.0,2,2,1,31,-1,-1,-1,0,0,0,uid_2921
0,70000.0,2,1,2,29,0,0,0,0,0,0,uid_1619
0,50000.0,2,1,2,27,0,0,0,0,0,0,uid_9589
0,30000.0,2,3,1,35,1,2,0,0,0,0,uid_24975
0,20000.0,2,2,2,25,0,0,2,2,2,2,uid_26521
1,110000.0,1,2,2,28,2,2,2,2,2,0,uid_29776
0,90000.0,2,3,1,29,0,0,0,0,0,0,uid_27674
1,130000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,uid_27232
1,50000.0,1,3,2,22,0,0,-1,0,0,0,uid_7903
1,20000.0,1,2,2,25,1,2,2,0,0,0,uid_27217
0,300000.0,1,2,2,27,-1,-1,-1,-1,0,-1,uid_23780
1,150000.0,1,2,1,52,2,2,2,2,2,0,uid_11238
0,120000.0,2,2,2,37,2,2,2,0,0,0,uid_25095
0,70000.0,2,3,2,38,0,0,0,0,0,0,uid_1172
0,500000.0,2,1,2,40,-2,-2,-2,-2,-2,-2,uid_28894
1,50000.0,1,2,1,25,0,0,0,0,0,0,uid_8935
0,200000.0,2,2,2,33,0,0,0,0,0,0,uid_6469
0,50000.0,1,3,2,26,0,0,0,0,0,0,uid_1258
1,240000.0,1,1,1,36,1,-2,-2,-2,-2,-2,uid_25115
0,150000.0,2,1,2,38,-1,-1,-2,-2,-2,-2,uid_1435
0,190000.0,2,3,1,56,0,0,0,0,0,0,uid_2556
0,100000.0,2,2,2,26,0,0,0,-1,0,0,uid_6823
0,210000.0,2,1,1,38,0,0,-1,-1,0,0,uid_679
0,150000.0,2,2,2,50,-1,-1,-1,-1,-1,-2,uid_8429
0,110000.0,2,3,2,46,0,0,0,0,0,0,uid_24300
0,50000.0,1,2,1,33,0,0,0,0,0,0,uid_24932
0,170000.0,2,2,1,36,-1,-1,-1,-1,-1,-1,uid_4381
0,20000.0,2,3,2,31,-2,-2,-1,0,0,-1,uid_2943
0,300000.0,2,1,2,28,-2,-2,-2,-2,-2,-2,uid_28224
1,80000.0,2,2,2,26,3,2,2,2,2,2,uid_23740
0,120000.0,2,3,1,69,0,0,0,0,0,0,uid_660
0,170000.0,2,1,2,27,0,0,0,0,0,0,uid_29414
1,260000.0,2,2,1,36,0,0,0,0,0,0,uid_27211
1,10000.0,1,5,1,43,-1,0,0,0,-2,-2,uid_7245
0,240000.0,1,3,1,45,0,0,0,0,0,0,uid_24704
0,120000.0,2,2,1,28,1,-2,-2,-2,-2,-2,uid_2014
0,160000.0,1,1,1,41,-2,-2,-1,-1,-2,-1,uid_25791
0,50000.0,2,2,2,43,1,2,0,0,0,0,uid_26215
0,50000.0,2,2,2,23,1,-1,-1,-1,-1,0,uid_23019
0,500000.0,1,1,2,33,-1,-1,-1,-2,-1,-1,uid_24666
0,20000.0,1,3,2,27,1,2,0,0,0,0,uid_4055
0,180000.0,1,1,1,51,0,0,0,0,0,0,uid_2754
0,360000.0,2,1,1,48,-1,-1,-2,-1,-1,-1,uid_25730
0,60000.0,2,3,1,48,-1,-1,-2,-2,-2,-1,uid_3926
0,500000.0,1,3,1,50,-1,-1,-1,-1,-1,-1,uid_971
0,30000.0,1,3,1,48,0,0,2,2,3,2,uid_10213
1,320000.0,1,2,2,29,2,2,2,2,2,2,uid_25058
0,60000.0,2,2,2,24,0,0,0,0,0,0,uid_27330
0,140000.0,2,2,2,31,-1,-1,-1,-1,0,-1,uid_7314
0,290000.0,2,2,2,36,0,0,0,0,0,0,uid_5772
1,170000.0,2,1,2,30,1,-2,-1,-1,-2,-2,uid_26854
0,450000.0,2,2,2,36,-1,-1,-1,-1,-1,-1,uid_10580
1,200000.0,2,1,1,46,1,-2,-2,-2,-1,-1,uid_5762
0,80000.0,2,1,2,24,0,0,0,-1,-1,0,uid_10950
0,230000.0,2,2,1,39,0,0,-2,-2,-2,-2,uid_22832
0,200000.0,1,6,1,66,0,0,0,0,0,0,uid_1364
0,500000.0,1,2,1,49,-2,-1,0,0,0,0,uid_1070
1,220000.0,1,1,1,48,2,0,0,0,0,0,uid_7605
0,340000.0,1,1,1,42,-2,-2,-2,-2,-2,-2,uid_22593
0,260000.0,2,2,1,40,0,0,0,0,0,0,uid_8082
0,50000.0,1,3,1,50,0,0,0,2,0,0,uid_29629
0,140000.0,2,3,1,56,-1,-1,3,2,2,5,uid_8658
0,480000.0,1,1,1,37,0,0,0,0,0,2,uid_9243
0,60000.0,1,1,1,46,1,2,0,0,0,0,uid_22537
0,30000.0,2,2,2,34,0,0,0,0,0,0,uid_23193
0,80000.0,2,2,2,23,-2,-2,-2,-2,-2,-2,uid_9617
0,30000.0,1,3,2,26,0,0,2,0,0,0,uid_4078
0,210000.0,2,2,1,29,-2,-2,-2,-2,-2,-2,uid_10769
0,60000.0,1,2,1,35,2,2,2,2,2,2,uid_5511
0,30000.0,1,2,2,24,1,2,-1,-1,-1,-1,uid_27321
0,30000.0,1,2,2,37,0,0,0,0,0,0,uid_7885
0,100000.0,1,2,1,44,-1,-1,-1,-1,-1,-1,uid_29503
1,20000.0,1,3,1,42,2,2,2,-2,-2,-2,uid_11088
0,200000.0,1,1,1,45,-1,-1,-1,-1,-1,-1,uid_5992
1,20000.0,2,2,1,32,0,0,2,0,0,2,uid_26672
0,110000.0,2,2,2,33,0,0,0,0,0,0,uid_24589
1,20000.0,2,2,1,46,1,2,0,0,0,0,uid_22583
1,30000.0,2,2,3,41,1,2,2,2,2,2,uid_7990
0,360000.0,2,1,2,29,0,0,0,0,0,0,uid_25753
0,130000.0,2,1,1,30,0,0,0,0,-1,-1,uid_3175
0,120000.0,1,3,1,39,-1,-1,-1,0,0,0,uid_29378
0,90000.0,2,1,2,33,0,0,0,0,0,0,uid_29769
0,260000.0,2,2,1,36,0,0,0,0,0,0,uid_11134
1,20000.0,1,1,2,31,1,3,2,0,0,-2,uid_9656
0,200000.0,1,1,1,44,-1,-1,-1,-2,-1,-1,uid_10198
0,80000.0,2,2,2,25,-1,-1,-2,-2,-2,-2,uid_7279
0,110000.0,2,2,1,45,0,0,0,0,0,0,uid_3933
0,50000.0,1,1,2,24,0,0,0,0,0,0,uid_27717
0,20000.0,1,2,2,30,0,0,0,0,0,0,uid_25808
0,230000.0,2,1,2,27,-1,-1,-1,-1,-1,-1,uid_22997
0,420000.0,2,2,2,37,0,0,0,0,0,0,uid_3453
0,200000.0,2,1,1,39,0,0,0,0,0,0,uid_24634
0,30000.0,2,2,2,22,-1,0,-1,-1,-1,-1,uid_9351
0,180000.0,2,3,1,31,-2,-1,-1,-1,-1,0,uid_27622
0,130000.0,2,2,2,29,0,0,2,0,0,2,uid_7595
0,230000.0,1,2,2,30,0,0,0,0,0,0,uid_28861
0,120000.0,2,1,2,45,0,0,0,0,0,2,uid_29217
0,100000.0,1,2,1,43,-1,-1,-1,-1,-1,-1,uid_9721
0,210000.0,2,1,2,36,-2,-2,-2,-1,-1,-1,uid_2271
1,240000.0,1,2,2,37,2,2,2,0,0,2,uid_28714
1,40000.0,2,2,2,24,2,0,0,0,0,0,uid_24103
0,280000.0,2,2,2,33,0,0,0,0,0,0,uid_25915
0,50000.0,1,2,2,22,2,2,2,0,0,0,uid_23751
0,50000.0,2,2,1,34,0,0,0,0,0,0,uid_26400
0,160000.0,2,3,1,38,-2,-2,-2,-2,-2,-2,uid_23233
0,200000.0,2,2,2,28,0,0,0,0,0,0,uid_216
0,200000.0,2,1,2,32,1,-1,-1,-1,-2,-2,uid_27518
0,200000.0,2,1,2,43,-2,-2,-2,-2,-2,-2,uid_29519
0,20000.0,1,2,1,27,0,0,0,3,2,0,uid_1381
0,460000.0,2,1,2,34,1,-2,-2,-2,-2,-2,uid_2306
0,230000.0,2,2,1,34,-1,-1,-1,-1,-1,-1,uid_2337
0,50000.0,2,3,2,42,0,0,0,0,0,0,uid_10927
1,210000.0,1,3,1,41,-1,-1,2,0,0,-1,uid_28155
0,80000.0,2,3,2,60,0,0,0,0,0,0,uid_7136
0,260000.0,2,3,1,52,0,0,0,0,0,0,uid_24471
0,120000.0,2,2,2,26,1,2,2,2,2,2,uid_1859
0,150000.0,1,1,2,28,1,-2,-2,-1,0,0,uid_11205
0,190000.0,2,1,1,50,1,-1,-1,-1,-1,-2,uid_25670
0,170000.0,1,2,1,36,0,0,0,0,0,0,uid_6899
0,20000.0,1,5,2,28,-1,-1,-1,-1,-1,-2,uid_23270
0,20000.0,1,3,1,44,-1,-1,-1,-1,0,0,uid_2833
0,280000.0,2,1,2,32,-1,-1,-1,0,-1,-1,uid_10876
0,20000.0,1,2,2,51,-1,-1,-2,-1,-1,-2,uid_528
0,170000.0,1,2,1,42,0,0,0,0,0,0,uid_6061
0,300000.0,2,1,2,38,-2,-2,-2,-2,-2,-2,uid_26065
0,70000.0,2,3,1,42,0,0,0,0,0,0,uid_26001
0,80000.0,2,2,2,25,-2,-2,-2,-2,-2,-2,uid_22989
1,50000.0,1,2,2,37,1,2,0,0,0,0,uid_27129
0,300000.0,2,1,1,36,-1,-1,-1,-2,-2,-1,uid_1586
0,220000.0,2,1,2,36,0,0,2,0,0,0,uid_4471
1,200000.0,1,1,2,31,-1,-1,-1,0,0,-1,uid_10513
0,50000.0,2,1,2,30,0,0,0,0,0,0,uid_23851
0,170000.0,1,3,1,45,0,0,0,0,0,0,uid_6093
0,360000.0,1,1,1,35,-1,-1,-1,-1,-1,0,uid_26234
0,50000.0,1,1,2,26,0,0,0,0,0,0,uid_25183
0,50000.0,1,2,2,25,1,2,0,0,-1,0,uid_5348
0,280000.0,2,1,1,40,0,0,0,0,0,0,uid_7248
1,160000.0,2,1,1,39,1,-1,2,2,-2,-2,uid_567
0,250000.0,1,2,2,31,1,-2,-2,-2,-2,-1,uid_25233
0,50000.0,2,3,1,24,0,0,0,0,0,0,uid_5047
0,500000.0,2,2,2,48,-1,-1,-1,-1,-1,-1,uid_4562
1,320000.0,2,1,2,27,2,0,0,0,0,2,uid_8755
0,100000.0,1,2,2,26,2,2,2,2,-2,-2,uid_25109
1,50000.0,2,3,2,54,4,4,3,2,2,0,uid_2686
0,100000.0,2,2,2,32,0,0,0,0,0,0,uid_28698
0,130000.0,2,2,2,29,-1,-1,-1,2,0,0,uid_9851
0,200000.0,1,1,1,37,0,0,0,0,0,0,uid_9011
1,140000.0,1,1,2,41,2,2,2,0,0,0,uid_9741
1,30000.0,2,2,2,22,1,2,2,-1,2,2,uid_10561
1,130000.0,2,2,1,37,0,0,0,0,0,0,uid_10755
0,150000.0,2,1,2,30,-2,-2,-2,-2,-1,-1,uid_6556
0,250000.0,2,1,1,40,1,2,0,0,0,0,uid_427
0,50000.0,1,1,1,39,-1,-1,-1,-1,-1,-1,uid_7734
1,220000.0,1,1,2,39,3,2,0,0,0,2,uid_11167
0,360000.0,2,1,1,31,-1,-1,-1,-1,-1,-2,uid_24651
0,130000.0,2,1,2,26,-2,-2,-2,-1,-1,-2,uid_7614
0,110000.0,2,1,1,41,3,2,2,7,7,7,uid_9921
0,70000.0,2,2,1,23,0,0,0,0,0,0,uid_9979
0,180000.0,1,3,2,34,-2,-2,-2,-2,-2,-2,uid_24465
0,20000.0,2,3,2,30,-1,-1,-1,0,0,0,uid_23631
0,50000.0,1,1,2,28,1,2,0,0,0,-1,uid_4675
0,20000.0,2,1,2,21,0,0,0,0,0,-1,uid_6567
0,130000.0,2,2,2,24,0,0,-1,0,0,0,uid_82
0,230000.0,2,3,3,48,0,0,0,0,0,0,uid_25146
0,250000.0,1,3,2,45,-1,0,0,0,0,0,uid_3893
0,500000.0,1,1,1,46,0,0,0,0,0,0,uid_23916
0,200000.0,2,1,2,25,0,0,0,-1,0,0,uid_1824
0,270000.0,2,1,2,28,-1,-1,-1,-1,0,-1,uid_29262
0,10000.0,1,2,2,23,0,-1,-1,-1,0,-1,uid_998
0,20000.0,2,2,2,22,0,0,0,0,0,0,uid_4237
1,200000.0,1,2,2,32,2,0,0,0,-2,-2,uid_26373
1,90000.0,2,3,2,24,-1,-1,-1,-1,-1,-2,uid_24639
0,20000.0,2,2,1,34,0,0,0,0,0,-1,uid_4569
0,30000.0,1,2,1,40,0,0,0,0,0,0,uid_28830
0,100000.0,2,2,1,49,-1,-1,-1,-1,-1,-1,uid_27552
0,260000.0,2,1,1,40,-2,-2,-2,-2,-2,-2,uid_26814
0,190000.0,2,1,2,28,0,0,0,0,0,0,uid_25597
0,50000.0,2,2,1,37,0,0,0,0,0,0,uid_10023
0,420000.0,2,1,2,36,0,0,0,0,0,-1,uid_704
1,80000.0,2,2,1,35,3,2,0,0,0,0,uid_1111
1,140000.0,1,1,3,41,0,0,0,0,0,0,uid_6869
1,120000.0,1,2,2,29,-1,2,2,2,-2,-2,uid_24010
0,80000.0,2,2,2,23,0,0,0,0,0,0,uid_77
1,20000.0,2,2,2,46,-1,-1,-1,-1,-2,-2,uid_342
0,480000.0,2,2,1,35,-1,2,-1,-1,2,0,uid_9877
0,200000.0,1,2,2,58,0,0,0,0,0,0,uid_5500
1,50000.0,1,2,1,54,2,2,2,2,0,0,uid_24013
0,240000.0,2,3,2,31,0,0,0,0,0,-2,uid_26156
0,30000.0,1,6,2,49,0,0,0,0,0,0,uid_10717
0,50000.0,1,2,2,29,0,0,0,0,0,0,uid_5327
0,100000.0,1,2,1,44,0,0,0,2,0,0,uid_7456
0,200000.0,2,1,1,39,-2,-2,-2,-2,-2,-2,uid_824
0,120000.0,2,2,2,52,0,0,0,0,0,0,uid_28960
0,200000.0,2,2,2,40,0,0,0,0,0,0,uid_5155
0,180000.0,1,2,1,37,-1,-1,-1,-1,0,0,uid_23809
0,130000.0,1,2,1,39,0,-1,-1,-1,-1,-1,uid_1204
0,250000.0,2,2,1,40,0,0,0,0,-1,2,uid_7435
0,360000.0,1,2,2,32,0,0,0,2,0,0,uid_29091
0,50000.0,2,2,1,48,0,-1,-1,0,-1,-1,uid_24746
0,70000.0,2,2,1,42,0,0,0,0,0,0,uid_28839
1,50000.0,1,2,2,25,2,0,0,0,0,0,uid_1016
0,320000.0,2,1,2,31,-1,-1,-1,0,-1,-1,uid_28133
