lumpy,x,y,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da
0,140.25,75.75,56.3,6.5,31.0,0.0,9.2,-45.6,-42.3,-39.1,0.2,6.81,148,3,1.683471573,0.007094867
0,89.25,40.25,35.0,13.1,31.0,0.4,0.0,-16.3,-9.7,-3.2,2.4,0.0,175,8,2.260246515,0.0
0,140.75,52.75,52.7,6.8,31.0,0.1,44.1,-23.1,-19.7,-16.3,1.1,18.08,175,4,0.482808592,0.000181762
0,55.25,53.25,64.5,8.3,31.0,0.3,19.2,-19.5,-15.3,-11.2,1.3,11.84,161,2,536.5968809,0.001368323
0,89.75,60.75,72.7,7.7,31.0,0.0,23.8,-29.0,-25.1,-21.3,0.7,9.37,149,4,7.993487281,0.000399093
0,97.25,24.25,20.2,12.8,0.0,2.2,26.2,10.2,16.6,23.0,14.3,5.85,153,2,1331.738013,1475.244329
0,40.75,55.75,83.5,5.9,30.91,0.1,45.3,-12.8,-9.8,-6.9,2.7,16.91,155,4,198.9940636,1.54e-05
0,58.75,68.25,73.0,8.0,31.0,0.0,22.7,-23.7,-19.7,-15.7,1.2,15.99,157,3,0.014725863,0.000262487
1,20.409497,41.526126,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
0,27.25,25.75,23.9,16.0,5.85,2.7,1.0,4.8,12.8,20.8,7.4,0.0,167,9,12.51722514,0.0
1,47.53,49.28,73.2,7.2,30.73,0.2,20.1,-11.9,-8.3,-4.7,3.0,10.2,145,3,150.9384347,0.044423325
0,49.75,52.75,70.8,6.5,31.0,0.1,41.0,-15.3,-12.0,-8.8,2.2,17.13,158,2,170.7139539,0.001472443
0,50.25,52.75,69.5,6.5,31.0,0.1,40.3,-15.4,-12.1,-8.9,2.2,18.0,157,2,177.2700192,0.001563788
1,20.469332,41.679854,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
0,131.75,48.75,41.8,9.5,31.0,0.0,4.7,-28.4,-23.6,-18.9,0.9,2.53,173,4,7.915194407,0.00020539
0,40.75,55.25,84.4,5.9,30.9,0.2,45.2,-12.7,-9.7,-6.8,2.6,16.34,155,4,199.9936716,1.85e-05
0,138.25,66.25,52.7,7.7,31.0,0.0,1.4,-51.1,-47.2,-43.4,0.1,1.41,180,3,1.869204047,0.00168463
0,122.25,62.25,61.5,6.2,31.0,0.0,14.1,-35.8,-32.7,-29.6,0.3,5.63,159,4,3.389936158,0.000127144
0,83.75,56.75,54.7,7.6,31.0,0.0,7.5,-26.2,-22.4,-18.6,1.1,9.73,155,4,24.28252349,0.000108229
0,79.75,39.75,43.1,13.0,31.0,0.5,0.1,-14.9,-8.4,-1.9,2.1,0.06,183,8,221.2444497,0.0
0,127.75,43.75,31.1,12.1,31.0,0.3,1.8,-26.8,-20.7,-14.7,0.8,2.28,172,4,2023.892351,0.0
0,85.75,53.75,59.6,9.3,31.0,0.0,5.6,-28.0,-23.3,-18.7,1.0,7.34,161,4,217.9580571,0.00021915
1,21.808548,42.427258,82.8,6.5,25.15,0.6,29.1,-3.9,-0.6,2.7,4.6,8.24,174,2,620.4410395,0.374475001
0,91.25,38.25,36.0,14.1,31.0,0.9,0.0,-20.5,-13.4,-6.4,0.0,0.0,214,3,18.3565845,0.0
0,135.25,50.75,44.6,10.4,31.0,0.1,5.7,-31.5,-26.3,-21.1,0.4,4.2,142,4,0.924692739,6.77e-05
0,78.25,24.25,18.2,14.6,0.33,2.7,0.1,8.8,16.1,23.4,9.7,0.0,169,2,6719.667255,2972.316865
0,53.75,73.25,73.8,9.1,31.0,0.0,17.3,-28.0,-23.4,-18.9,1.2,16.75,151,3,0.061812004,0.001529375
0,89.25,39.75,35.8,13.4,31.0,0.4,0.1,-16.2,-9.5,-2.8,2.4,0.25,176,8,3.642861573,0.0
0,75.75,20.25,14.7,16.6,0.0,3.4,0.4,12.2,20.5,28.8,9.9,0.0,169,2,3666.789866,751.720901
0,110.75,23.75,81.0,4.7,4.64,1.5,22.6,5.4,7.7,10.1,6.8,8.05,145,4,16.70361392,770.4026562
0,112.75,59.75,75.8,8.2,31.0,0.0,11.4,-33.9,-29.8,-25.7,0.5,9.07,160,4,3.351212544,4.93e-05
0,57.25,68.25,76.5,7.9,31.0,0.0,24.0,-22.9,-18.9,-15.0,1.3,15.38,147,3,0.018126099,0.000533482
0,165.75,60.75,61.4,7.2,31.0,0.0,32.6,-19.8,-16.2,-12.6,1.8,4.94,139,5,9.271891509,0.000829355
0,82.75,18.25,24.1,12.8,0.0,3.1,0.2,12.2,18.6,25.0,15.1,0.03,193,3,4325.963943,1895.429163
0,97.25,36.75,36.6,12.8,31.0,0.8,0.8,-16.8,-10.4,-4.0,1.4,1.0,201,3,2.353206614,0.0
0,34.25,68.75,87.3,6.8,31.0,0.0,46.1,-15.5,-12.1,-8.7,2.4,16.41,157,3,0.013722672,0.000189693
0,80.25,52.25,59.3,9.2,31.0,0.1,8.7,-26.4,-21.8,-17.2,1.0,6.59,163,3,280.3012101,0.002222263
0,156.75,56.25,67.5,6.4,31.0,0.0,14.9,-17.5,-14.3,-11.1,2.0,9.52,153,3,37.5610708,0.007261601
0,44.75,66.75,89.6,7.9,31.0,0.0,35.4,-20.8,-16.8,-12.9,1.6,19.08,148,4,0.368168819,0.001010799
0,89.75,24.25,41.5,13.3,0.0,2.2,3.1,11.8,18.4,25.1,15.2,0.55,145,11,0.0,0.0
0,119.25,43.75,20.8,10.6,31.0,0.6,0.2,-21.6,-16.3,-11.0,0.7,0.39,186,3,210.0291123,0.0
0,64.25,60.25,63.2,7.1,31.0,0.1,18.6,-21.2,-17.6,-14.1,1.3,5.67,150,4,4.932255265,0.000281167
0,99.75,60.25,72.1,8.6,31.0,0.0,11.4,-35.1,-30.8,-26.5,0.3,6.43,166,4,15.39605309,2.69e-05
0,85.25,52.25,61.8,9.7,31.0,0.0,5.3,-27.7,-22.8,-18.0,1.1,6.67,159,2,403.6765619,0.006405387
0,74.25,15.75,14.6,13.4,0.0,4.0,0.0,16.6,23.3,30.0,16.9,0.0,191,2,1208.171379,2865.339905
0,75.25,39.75,44.1,9.6,31.0,0.6,1.7,-18.0,-13.2,-8.4,0.0,0.72,152,1,262.3979417,0.0
0,117.75,25.75,72.5,7.0,9.52,1.6,18.9,3.2,6.7,10.2,6.0,7.0,178,4,10.09229694,165.4054738
1,22.35018,41.293961,75.4,7.0,25.25,0.6,28.0,-4.0,-0.5,3.0,4.4,8.43,201,4,54.94825913,0.340083629
0,73.75,65.25,85.6,6.5,31.0,0.0,26.9,-24.5,-21.2,-18.0,1.2,18.61,146,3,0.008305663,0.000628696
1,20.409497,41.526126,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,35.292358,33.212569,61.1,7.6,0.11,1.7,159.4,9.3,13.1,16.9,10.7,16.59,161,2,602.6296796,0.0
0,77.75,36.25,54.6,11.7,31.0,0.6,11.9,-24.4,-18.5,-12.7,0.0,1.39,236,9,29.82530414,0.0
1,22.14991,42.68807,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0.0
0,71.75,54.25,47.5,8.4,31.0,0.0,4.5,-25.2,-21.0,-16.8,1.2,2.45,153,2,273.1004233,0.014103236
1,24.806389,42.639722,82.2,6.7,27.67,0.6,41.5,-6.5,-3.1,0.3,3.7,7.84,203,4,0.0,0.0
0,37.25,51.75,80.5,4.9,30.08,0.2,35.7,-10.1,-7.6,-5.2,3.1,15.88,160,2,274.9908937,0.000252863
0,79.75,36.25,56.1,12.8,31.0,0.7,0.1,-20.9,-14.5,-8.1,0.0,0.04,193,3,71.20783119,0.0
0,29.75,60.75,90.2,5.8,30.3,0.0,65.5,-10.6,-7.7,-4.8,3.5,24.42,147,4,52.28246575,0.000610732
0,65.75,44.25,53.4,9.4,30.78,0.5,9.2,-12.1,-7.4,-2.7,2.7,3.41,156,9,74.17198192,0.040397514
0,64.25,62.25,69.4,7.4,31.0,0.0,21.5,-22.9,-19.2,-15.5,1.3,8.51,154,4,0.376126818,0.000112427
0,82.25,31.25,46.9,15.5,31.0,1.0,11.5,-22.6,-14.8,-7.1,0.1,2.01,237,10,82.03278305,0.0
0,37.25,66.25,88.3,7.0,31.0,0.0,43.1,-16.3,-12.8,-9.3,2.2,17.73,145,11,0.016235915,0.000272499
0,100.75,74.25,51.7,6.4,31.0,0.0,25.3,-32.3,-29.1,-25.9,0.5,14.67,153,3,0.0,0.0
0,100.25,60.25,72.0,8.9,31.0,0.0,10.4,-36.1,-31.6,-27.2,0.3,5.86,167,4,12.90642035,3.26e-05
0,131.75,43.75,35.4,7.3,31.0,0.4,3.3,-18.4,-14.7,-11.1,1.4,1.4,160,4,86.37083513,0.09172804
0,105.25,53.75,57.9,9.3,31.0,0.1,8.3,-35.0,-30.3,-25.7,0.3,6.26,179,4,28.96717541,8.66e-05
0,55.75,32.75,48.0,13.6,19.24,1.6,11.5,-0.5,6.3,13.1,4.9,5.49,145,9,16.03290379,0.0
0,113.75,32.25,59.6,7.9,25.47,1.4,5.5,-4.2,-0.2,3.8,2.6,3.18,160,4,1175.438435,1600.26577
0,129.75,70.25,58.1,6.4,31.0,0.0,16.2,-46.8,-43.6,-40.4,0.2,11.46,180,9,1.199965341,0.000574777
0,90.25,32.75,35.7,13.3,31.0,0.9,1.0,-21.4,-14.7,-8.1,0.3,0.5,233,3,87.57692395,0.0
0,14.25,-20.25,61.3,8.6,0.0,4.2,37.0,16.4,20.7,25.0,15.1,7.0,153,8,170.3419874,0.0
1,23.1803,41.2747,77.6,6.7,22.01,0.7,29.3,-1.6,1.8,5.2,5.2,6.94,127,2,678.0316613,95.35986902
0,136.25,53.25,47.7,11.2,31.0,0.0,13.1,-29.6,-24.0,-18.4,0.8,4.55,147,5,0.269046645,0.000492411
0,128.25,42.75,33.4,12.2,31.0,0.5,0.8,-27.0,-20.9,-14.8,0.4,1.13,169,4,633.0131656,0.0
0,131.75,50.75,36.7,12.1,31.0,0.0,3.5,-33.6,-27.5,-21.5,0.5,3.39,166,4,0.961857451,0.000251465
0,114.75,59.75,76.4,7.8,31.0,0.1,10.5,-36.2,-32.3,-28.4,0.1,8.71,164,4,3.627271709,0.000478771
0,145.75,71.25,63.5,7.7,31.0,0.0,19.1,-38.9,-35.0,-31.2,0.2,14.62,147,3,2.412523147,0.007266757
0,119.25,68.75,67.1,6.8,31.0,0.0,14.6,-38.0,-34.6,-31.2,0.3,7.79,164,8,0.661628377,0.000174285
0,83.75,66.25,89.1,5.5,31.0,0.0,32.8,-26.0,-23.2,-20.5,1.0,21.9,148,3,3.475472053,0.001194636
0,100.75,25.75,31.3,12.3,10.53,2.1,27.0,2.8,8.9,15.1,6.0,7.79,160,4,1390.459139,276.1144
0,73.25,63.75,78.2,6.5,31.0,0.0,24.5,-24.5,-21.2,-18.0,1.1,16.58,151,6,0.005172447,0.000122829
0,118.25,60.75,69.3,7.8,31.0,0.0,12.9,-34.3,-30.4,-26.5,0.4,8.98,164,4,3.09526649,0.000107545
0,95.75,24.75,24.8,11.6,0.0,2.1,25.0,9.9,15.7,21.5,13.5,2.07,158,4,565.1538872,482.7608677
0,-176.25,67.25,82.1,7.5,31.0,0.0,56.5,-20.7,-16.9,-13.2,1.8,14.33,148,3,0.0,0.001195452
0,114.25,41.25,23.9,10.4,31.0,0.8,0.2,-21.6,-16.4,-11.2,0.0,0.53,196,2,2029.917222,0.0
0,93.25,29.75,36.8,16.5,31.0,1.4,0.0,-16.2,-7.9,0.4,0.0,0.0,116,3,174.4535017,0.0
0,92.75,73.25,65.8,7.2,31.0,0.0,20.4,-31.4,-27.8,-24.2,0.7,18.28,149,3,6.786650842,0.00183463
0,69.25,23.75,11.3,16.6,0.02,3.4,1.0,9.7,18.0,26.3,10.3,0.0,147,9,1166.679596,500.0620094
0,108.25,36.75,43.6,10.1,30.99,1.0,2.0,-13.7,-8.6,-3.6,0.1,1.95,173,2,154.6317662,0.0
0,119.25,64.25,61.5,7.1,31.0,0.0,14.1,-34.8,-31.2,-27.7,0.4,6.24,156,4,4.940644665,0.000203176
0,42.25,34.25,44.3,11.5,6.71,1.6,30.1,4.4,10.1,15.9,8.3,9.8,159,9,196.5065545,6.83e-12
0,173.25,65.75,61.3,9.3,31.0,0.0,26.1,-26.8,-22.1,-17.5,1.3,11.98,145,3,0.0,0.004721962
0,100.75,53.75,53.8,10.8,31.0,0.0,8.1,-31.5,-26.1,-20.7,0.9,8.64,171,4,43.01001309,8.98e-05
0,33.75,23.75,26.0,13.4,0.02,3.9,1.0,9.7,16.4,23.1,9.4,0.0,171,9,0.000245733,0.011254249
0,57.75,65.25,72.8,7.3,31.0,0.1,35.6,-21.6,-17.9,-14.3,1.3,20.18,155,4,1.646093985,8.35e-05
1,22.323136,42.277093,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041
1,19.56167,40.72062,71.9,8.4,8.31,1.1,112.3,3.7,7.9,12.1,7.5,10.82,155,2,2595.57264,0.0
0,51.25,24.25,47.1,7.9,0.0,3.4,20.7,15.8,19.7,23.7,14.3,8.49,145,9,4.806577999,0.0
1,35.292358,33.212569,61.1,7.6,0.11,1.7,159.4,9.3,13.1,16.9,10.7,16.59,161,2,602.6296796,0.0
1,48.3646,50.0289,67.9,7.4,30.98,0.2,28.6,-13.4,-9.7,-6.0,2.6,10.78,148,3,229.0057007,0.012269904
0,140.75,70.75,56.2,6.9,31.0,0.0,13.3,-44.0,-40.5,-37.1,0.2,9.66,146,3,2.849753847,0.000784661
1,20.591798,43.136028,81.1,5.8,26.19,0.7,46.1,-4.9,-2.0,0.9,4.0,8.71,176,2,1079.566566,0.0
0,124.25,69.75,63.1,5.8,31.0,0.0,20.1,-39.8,-36.9,-34.0,0.3,13.49,146,3,1.121971351,0.000302597
0,127.25,60.25,79.9,6.3,31.0,0.0,11.4,-35.9,-32.7,-29.6,0.3,7.53,176,4,4.564027361,0.000229725
0,58.75,55.25,59.6,8.6,31.0,0.1,13.4,-21.8,-17.5,-13.2,1.3,7.63,170,2,529.5058258,0.001609462
1,22.44977,42.42036,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041
0,88.25,41.75,37.0,12.7,31.0,0.6,0.7,-20.7,-14.3,-8.0,0.3,0.73,175,9,12.67122509,0.0
0,124.25,64.75,61.4,5.8,31.0,0.0,13.9,-36.3,-33.4,-30.5,0.4,5.91,157,4,2.691412491,0.00024867
0,91.75,69.75,71.5,8.1,31.0,0.1,19.6,-35.5,-31.4,-27.4,0.3,19.88,184,9,8.407805645,0.000854838
0,102.75,63.25,73.7,8.1,31.0,0.0,12.6,-38.4,-34.3,-30.3,0.3,10.05,158,6,9.931365407,0.000203369
0,77.25,20.25,13.0,15.5,0.0,3.4,0.0,13.3,21.0,28.8,11.4,0.0,174,2,4226.696169,1174.002912
0,107.75,23.25,90.6,3.8,0.83,1.5,16.3,8.1,10.0,11.9,8.3,9.06,165,4,2115.938219,1440.01502
0,64.75,51.25,35.9,8.5,31.0,0.1,7.6,-23.5,-19.2,-15.0,1.2,5.76,158,8,84.28387538,0.002367066
0,30.25,60.25,94.8,5.1,29.98,0.0,82.3,-9.9,-7.3,-4.8,3.5,23.7,148,4,156.0390085,0.001138402
1,26.0911,40.7536,71.0,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366
0,173.75,69.75,70.3,9.0,31.0,0.0,19.4,-30.1,-25.6,-21.1,1.0,13.03,152,3,0.0,0.001368079
0,85.25,63.25,85.5,6.7,31.0,0.0,22.0,-27.4,-24.0,-20.7,0.8,16.57,154,4,0.0,0.0
0,130.25,68.75,58.5,6.7,31.0,0.0,9.5,-47.5,-44.1,-40.8,0.2,5.65,173,3,1.028696078,0.000344569
0,46.25,30.25,34.5,11.7,2.04,2.4,18.8,7.0,12.8,18.7,9.1,5.38,152,9,19.35059525,3.718141549
0,83.25,56.75,55.9,7.5,31.0,0.0,7.4,-27.0,-23.2,-19.5,1.1,8.77,153,6,23.24794575,0.000166379
0,145.75,61.75,60.8,7.9,31.0,0.0,11.5,-37.6,-33.6,-29.7,0.4,7.45,170,4,0.025492165,0.00038683
0,66.75,44.25,56.5,9.7,30.78,0.4,10.5,-12.1,-7.2,-2.4,2.9,3.84,157,2,250.0470669,0.115133976
0,88.75,71.25,74.1,7.3,31.0,0.0,24.4,-29.1,-25.4,-21.8,0.8,19.21,151,3,8.283945441,0.00183887
0,55.25,74.25,73.8,9.1,31.0,0.0,19.2,-28.9,-24.3,-19.8,1.2,17.32,144,11,0.103726183,0.000369045
0,57.25,66.25,73.8,7.4,31.0,0.0,34.0,-21.6,-17.9,-14.2,1.4,19.52,147,6,1.440212383,0.000203613
0,58.75,67.75,71.8,8.1,31.0,0.0,24.7,-23.2,-19.1,-15.1,1.3,16.44,155,3,0.02001679,0.000334087
1,34.984138,32.636246,57.2,8.1,0.15,1.7,114.1,9.2,13.2,17.3,11.0,15.38,167,2,1945.913549,0.0
0,87.25,27.25,36.6,11.9,12.86,1.4,7.5,1.9,7.8,13.8,8.0,0.48,155,5,4747.681889,2234.402474
0,140.75,68.25,54.0,7.5,31.0,0.0,5.5,-47.6,-43.8,-40.1,0.1,4.73,157,3,1.183052776,0.000311278
0,45.25,27.25,38.1,11.8,0.66,3.2,10.0,8.3,14.2,20.1,7.5,3.9,171,9,74.29565289,0.0
0,57.25,61.25,76.0,7.2,31.0,0.0,50.3,-19.8,-16.2,-12.6,1.6,17.41,159,4,26.5925911,6.94e-05
1,20.364984,41.704708,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
0,62.75,62.25,68.7,7.9,31.0,0.0,21.8,-23.0,-19.0,-15.1,1.3,8.61,157,4,0.342538007,7.17e-05
0,45.75,41.75,75.1,7.2,22.97,0.7,31.1,-2.0,1.6,5.2,5.1,8.36,175,4,460.5064369,2.896179295
0,116.25,42.75,25.2,10.7,31.0,0.7,0.9,-25.6,-20.2,-14.9,0.0,0.98,187,3,132.8108553,0.0
0,113.25,30.25,68.3,6.3,22.01,1.2,18.3,-1.6,1.6,4.8,4.1,7.57,146,2,152.9817365,1092.470288
1,19.715963,41.450739,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,22.836111,41.440278,77.1,6.9,22.97,0.6,27.7,-2.0,1.5,5.0,5.3,7.69,134,2,602.4128165,0.0
0,42.75,16.75,46.6,9.8,0.0,3.4,13.0,18.2,23.1,28.0,20.9,1.5,147,8,0.745817178,0.0
0,55.75,43.25,61.0,9.0,29.72,0.7,7.4,-9.4,-4.9,-0.4,3.0,5.72,158,9,3.149140273,0.004751757
0,126.75,70.25,61.8,5.9,31.0,0.0,22.5,-42.7,-39.7,-36.8,0.2,15.37,165,3,0.822273077,0.000161948
0,120.25,45.25,27.6,9.7,31.0,0.4,0.0,-26.4,-21.5,-16.7,0.4,0.0,171,3,201.2973568,0.0
0,28.75,27.75,30.6,15.1,3.91,2.8,0.2,5.8,13.3,20.9,8.9,0.0,157,9,184.2742541,186.4092864
0,124.75,53.25,42.8,14.0,31.0,0.0,3.0,-33.3,-26.3,-19.3,0.8,3.61,159,4,12.33569782,0.000590172
0,101.75,31.75,47.7,19.2,30.99,1.5,2.5,-13.7,-4.1,5.5,0.0,2.58,232,4,546.578069,0.0
0,44.25,47.25,79.4,5.6,29.11,0.2,16.3,-8.4,-5.6,-2.8,3.8,11.3,155,3,297.9642234,0.000134373
0,60.25,28.75,41.0,14.8,13.65,2.3,6.9,1.6,9.0,16.4,5.5,2.41,171,9,47.27779504,0.0
0,105.75,71.75,55.5,6.9,31.0,0.0,30.4,-34.1,-30.6,-27.2,0.5,14.91,164,3,6.643942617,0.000631536
0,64.75,49.25,46.0,8.2,31.0,0.1,8.5,-22.4,-18.3,-14.2,1.3,7.3,158,11,77.32399351,0.006614138
1,106.4839,21.6104,86.2,3.3,0.0,1.6,13.1,10.3,11.9,13.6,10.1,8.51,152,4,49.19519461,2275.986111
0,115.25,43.75,26.1,11.1,31.0,0.4,1.7,-27.6,-22.0,-16.5,0.4,1.47,167,3,63.41782046,0.0
0,90.75,50.75,41.4,13.4,31.0,0.1,12.6,-40.6,-33.9,-27.2,0.0,5.27,213,3,101.5145565,0.000809776
0,34.25,58.25,90.4,5.9,30.65,0.1,58.1,-11.6,-8.6,-5.7,3.0,19.24,156,4,39.91426566,1.31e-05
0,60.75,53.75,40.4,8.8,31.0,0.1,6.0,-22.0,-17.6,-13.2,1.3,4.13,160,2,221.866109,0.003307419
0,130.25,52.75,37.5,13.2,31.0,0.0,3.8,-34.1,-27.5,-20.9,0.7,2.8,160,3,0.0,0.0
0,136.25,49.25,47.3,7.6,31.0,0.1,11.9,-22.3,-18.5,-14.7,1.2,6.99,146,11,7.458293156,0.012859726
0,160.75,68.75,74.2,8.8,31.0,0.0,8.4,-33.8,-29.4,-25.0,0.6,11.36,147,3,2.510552352,0.004963018
0,82.75,51.75,64.3,9.4,31.0,0.0,7.1,-27.6,-22.9,-18.2,1.1,7.28,156,2,397.8723293,0.002226508
0,114.75,59.25,76.6,8.1,31.0,0.1,8.1,-38.2,-34.1,-30.1,0.1,4.88,160,4,6.447640927,0.005005176
0,127.75,63.75,73.4,6.0,31.0,0.0,8.2,-39.8,-36.8,-33.8,0.3,4.78,151,4,3.877354909,0.000431076
0,119.25,40.75,21.5,12.8,31.0,1.1,0.0,-18.5,-12.1,-5.7,0.5,0.33,151,2,1015.969493,0.0
0,93.25,20.75,23.4,12.6,0.0,2.7,3.6,14.0,20.3,26.6,16.6,1.33,149,5,1914.230664,2675.75005
1,35.38291,32.81113,57.2,8.1,0.15,1.7,114.1,9.2,13.2,17.3,11.0,15.38,167,2,1945.913549,0.0
0,125.25,49.25,25.7,12.9,31.0,0.0,2.7,-32.7,-26.2,-19.8,0.8,2.32,157,2,394.2397615,0.0
0,47.75,61.25,78.6,7.2,31.0,0.0,39.5,-17.8,-14.2,-10.6,2.2,21.98,154,4,24.16747049,0.000110264
0,121.25,51.75,33.7,15.0,31.0,0.0,1.4,-37.1,-29.6,-22.1,0.5,0.85,187,4,43.3838227,0.0
0,63.25,49.25,46.6,8.4,31.0,0.1,8.7,-22.3,-18.1,-13.9,1.3,7.74,151,8,71.6635377,0.004763586
0,32.25,68.75,84.8,7.0,31.0,0.1,47.8,-14.2,-10.7,-7.2,2.4,16.24,141,4,0.019679894,3.58e-05
0,117.25,71.25,69.6,6.1,31.0,0.0,18.9,-38.7,-35.6,-32.6,0.3,12.35,152,3,1.797940874,0.000138517
0,31.75,22.75,23.3,14.4,0.15,3.9,0.9,9.2,16.4,23.6,8.0,0.0,160,9,109.0747246,428.8765382
0,55.75,58.25,71.0,6.5,31.0,0.1,41.2,-17.5,-14.2,-11.0,1.8,14.17,160,4,151.7881059,0.000273
0,78.25,45.25,42.2,11.2,31.0,0.3,11.3,-18.7,-13.1,-7.5,1.8,4.17,169,8,241.1447009,0.00105631
0,77.25,44.25,42.4,10.7,31.0,0.3,8.5,-14.1,-8.7,-3.4,2.5,3.65,171,8,413.2197234,0.007326182
0,20.25,-20.75,61.3,13.0,0.0,4.4,125.3,19.0,25.5,32.0,21.0,14.37,184,3,258.8962904,0.0
0,94.25,32.75,38.0,15.8,31.0,0.8,1.5,-25.3,-17.4,-9.5,0.2,1.15,231,3,182.5221113,0.0
1,22.191954,42.551491,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0.0
0,45.75,32.25,38.7,11.2,3.06,1.8,26.4,6.3,11.9,17.5,10.6,5.54,145,2,1362.028362,50.06810678
0,114.25,70.75,71.6,6.2,31.0,0.0,18.9,-37.0,-33.9,-30.8,0.4,10.44,155,3,1.041657363,0.000138263
1,20.412264,41.77026,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
0,117.25,49.75,32.0,11.1,31.0,0.0,1.1,-32.4,-26.8,-21.3,0.7,0.02,169,2,107.1832419,0.000267142
0,135.75,55.25,51.3,9.2,31.0,0.1,9.8,-29.9,-25.3,-20.7,0.4,2.69,160,5,0.243513358,0.000123921
0,101.25,30.25,44.7,16.5,31.0,1.5,1.2,-13.8,-5.5,2.8,0.0,1.44,163,3,265.3007303,0.0
1,20.409497,41.526126,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
0,65.25,60.75,62.6,6.9,31.0,0.0,18.0,-21.7,-18.2,-14.8,1.3,5.63,151,11,0.0,0.0
0,17.25,-12.25,83.8,10.9,0.0,3.1,219.0,15.3,20.7,26.2,17.0,14.9,182,3,244.9918843,0.0
0,80.25,38.75,47.4,12.8,31.0,0.5,0.0,-14.9,-8.5,-2.1,2.0,0.0,190,8,3.38809946,0.0
0,18.25,-15.25,75.0,12.4,0.0,3.5,186.0,16.4,22.6,28.8,19.8,14.3,183,3,111.4889696,0.0
0,82.25,42.75,43.5,13.5,31.0,0.5,5.2,-28.7,-21.9,-15.2,0.0,1.8,126,3,331.6692954,0.0
0,92.25,51.25,44.8,13.1,31.0,0.1,15.1,-41.2,-34.6,-28.1,0.0,5.56,194,4,50.19700214,0.000397526
0,16.75,-27.75,34.3,10.6,0.0,5.8,12.0,15.8,21.1,26.4,12.6,3.3,165,3,39.17669716,0.0
0,120.75,51.75,33.2,14.6,31.0,0.1,1.3,-36.9,-29.6,-22.3,0.4,0.76,184,4,45.71397376,0.0
0,108.75,24.25,87.4,3.9,5.64,1.4,19.3,4.9,6.8,8.8,6.5,9.76,151,4,3990.949747,1219.90002
0,67.75,70.25,91.4,6.2,31.0,0.0,8.5,-25.7,-22.6,-19.5,1.1,10.93,145,3,0.003091697,0.019584171
0,42.75,45.75,78.0,6.8,27.23,0.4,21.1,-6.0,-2.6,0.8,4.6,12.42,159,2,295.8802412,0.00075802
0,69.75,69.75,90.7,6.2,31.0,0.0,12.7,-25.2,-22.1,-19.0,1.2,14.39,148,3,0.003922403,0.002146129
0,88.75,36.25,39.6,15.0,31.0,0.7,3.2,-27.9,-20.4,-12.9,0.1,2.4,215,3,29.48448744,0.0
0,153.75,70.25,82.2,8.7,31.0,0.1,17.3,-37.4,-33.0,-28.7,0.2,15.56,148,3,2.513787946,0.001581001
0,131.75,64.75,65.0,7.2,31.0,0.0,1.7,-50.0,-46.4,-42.8,0.2,2.1,200,3,2.284495877,0.002995425
1,20.069578,42.354756,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0
0,43.25,26.25,41.7,12.4,0.15,3.5,6.0,9.2,15.4,21.6,7.0,2.61,174,9,18.56914695,0.0
0,72.75,28.75,32.6,16.9,6.06,1.8,0.1,4.7,13.1,21.6,7.4,0.23,156,3,2328.342382,58.99619589
0,111.25,26.25,84.2,3.4,15.79,1.1,53.7,0.8,2.5,4.2,4.7,13.0,153,4,1064.644469,1621.394764
0,100.75,35.75,37.7,19.2,31.0,1.0,1.4,-22.4,-12.8,-3.2,0.0,1.38,212,8,199.3211564,0.0
0,90.25,55.75,62.1,9.4,31.0,0.1,6.3,-27.8,-23.1,-18.4,0.8,8.34,168,11,93.674792,0.002869816
1,22.51221,42.44708,84.3,6.4,26.09,0.7,27.7,-4.8,-1.6,1.6,4.1,7.03,165,4,15.2685941,0.004661163
