lumpy,x,y,cld,dtr,frs
0,20.75,41.75,81.2,6.3,27.14
0,89.25,68.75,81.9,6.5,31.0
0,21.25,-9.75,82.5,12.7,0.0
1,44.059752,46.622215,79.7,5.6,28.4
0,168.75,62.75,65.6,8.8,31.0
0,78.25,71.25,77.6,7.0,31.0
0,128.75,59.75,80.6,6.5,31.0
0,32.75,40.25,74.2,7.3,25.78
1,36.219559,37.958151,69.6,7.2,24.03
0,76.75,71.75,78.9,6.9,31.0
0,114.75,69.75,74.5,6.7,31.0
0,133.25,45.25,37.2,7.6,31.0
0,109.75,68.75,70.3,7.3,31.0
0,48.75,63.75,77.1,7.3,31.0
0,111.25,28.75,78.4,4.8,21.02
0,95.75,37.25,38.1,14.6,31.0
0,72.75,49.75,38.0,9.6,31.0
0,47.75,39.75,67.2,7.8,14.19
0,66.75,47.75,45.5,8.5,31.0
0,49.25,23.25,42.2,8.4,0.0
0,100.25,27.25,32.1,14.7,29.88
1,20.939491,42.035883,81.2,6.3,27.14
0,59.75,28.75,40.8,14.4,5.43
0,117.75,49.25,31.7,9.8,31.0
0,41.25,40.75,60.5,8.9,30.62
0,58.75,74.75,75.0,8.8,31.0
0,135.75,70.25,52.4,6.4,31.0
0,58.75,75.75,75.0,8.6,31.0
0,94.25,27.75,35.9,12.7,3.39
0,114.25,43.75,26.8,11.0,31.0
0,107.25,29.25,82.3,3.4,15.26
0,79.25,27.75,43.6,14.7,1.91
0,-178.75,67.75,82.5,8.1,31.0
1,35.38291,32.81113,57.2,8.1,0.15
0,69.25,55.75,45.1,8.4,31.0
0,163.25,67.75,70.2,8.8,31.0
0,137.75,58.25,52.8,6.7,31.0
0,102.75,68.25,61.8,7.7,31.0
0,91.75,44.75,21.5,14.3,31.0
0,75.75,25.75,30.2,15.1,0.59
0,133.75,51.25,42.4,11.4,31.0
0,45.25,38.25,61.3,8.3,27.14
0,116.75,34.75,45.2,9.9,28.25
0,122.75,46.75,25.7,10.9,31.0
0,92.75,65.25,78.3,6.4,31.0
0,27.75,36.75,65.3,7.8,2.75
0,82.75,55.75,51.0,8.0,31.0
0,108.25,55.25,60.7,9.7,31.0
1,20.44588,40.949295,78.0,7.3,23.68
0,137.75,63.75,56.6,7.2,31.0
0,110.25,25.25,85.4,3.1,9.28
0,95.25,20.25,25.7,12.5,0.0
0,145.75,60.75,60.3,7.0,31.0
1,19.72672,42.16849,78.0,5.9,26.58
0,80.75,29.25,41.7,12.0,13.65
0,127.75,69.25,60.8,6.6,31.0
0,175.25,67.25,60.6,9.2,31.0
0,93.75,53.75,56.6,10.9,31.0
0,70.25,48.25,32.9,10.3,31.0
0,94.25,65.75,75.2,6.6,31.0
0,81.75,20.25,18.2,14.9,0.0
1,19.78507,41.389714,71.1,8.3,12.33
0,132.25,53.75,47.5,10.6,31.0
0,44.25,45.25,79.5,6.2,26.58
0,82.25,73.25,67.8,7.2,31.0
0,45.25,48.75,78.7,6.1,29.93
0,56.25,28.75,43.4,14.7,19.75
1,25.3419,39.9161,69.3,5.9,6.49
0,60.75,62.25,65.5,8.5,31.0
0,100.25,76.25,54.5,6.8,31.0
0,88.25,70.25,76.9,7.4,31.0
0,75.75,56.75,53.3,8.0,31.0
0,102.25,70.75,52.9,7.2,31.0
0,75.25,68.25,87.3,7.1,31.0
0,70.25,67.25,91.7,5.5,31.0
0,47.75,56.25,69.7,5.7,31.0
0,37.75,50.75,78.6,4.8,29.77
0,123.25,53.25,43.7,14.9,31.0
0,92.25,52.75,51.3,12.4,31.0
0,80.25,55.75,52.2,7.7,31.0
0,115.75,35.25,41.5,10.0,28.4
0,38.75,32.25,42.7,11.5,9.52
0,31.75,31.25,43.1,9.4,0.0
0,80.75,70.75,76.1,7.1,31.0
1,20.490578,42.091857,82.0,6.0,26.09
0,95.25,51.25,43.7,11.1,31.0
0,97.75,69.25,62.4,7.7,31.0
0,95.75,62.25,74.9,7.4,31.0
1,20.501668,41.810369,81.2,6.3,27.14
0,110.75,71.25,66.4,6.6,31.0
0,120.25,36.75,41.0,7.1,29.37
1,21.896997,42.137811,82.8,6.5,25.15
0,104.75,56.75,64.1,9.9,31.0
1,36.245139,37.472814,65.9,6.8,5.85
0,116.25,39.75,7.2,11.0,30.59
0,69.25,67.75,94.6,5.3,31.0
0,85.75,69.25,81.8,7.0,31.0
0,107.75,21.75,85.6,4.1,0.45
0,105.75,36.75,46.0,9.3,30.99
0,122.75,57.25,75.4,9.0,31.0
0,115.25,28.75,73.0,5.6,21.77
0,160.75,54.75,77.8,6.2,31.0
0,50.75,66.25,78.0,7.4,31.0
0,84.75,51.25,59.9,10.3,31.0
0,119.75,69.75,67.7,6.5,31.0
0,123.25,69.75,63.0,5.8,31.0
0,38.75,30.75,35.8,12.3,6.27
0,18.75,-25.25,38.2,14.9,0.0
0,85.75,42.25,40.3,11.2,31.0
0,111.75,63.75,80.7,8.3,31.0
0,76.25,15.75,13.5,13.9,0.0
0,40.75,36.75,55.7,9.9,10.78
0,43.25,50.25,79.0,5.7,30.41
0,53.25,31.75,45.4,13.3,21.27
0,113.75,75.75,63.7,6.1,31.0
0,49.25,62.25,75.7,6.8,31.0
0,92.25,69.75,70.1,8.2,31.0
0,123.25,45.25,24.7,10.5,31.0
1,16.19,-22.31,50.0,15.5,0.0
0,62.25,54.75,40.6,8.5,31.0
0,81.25,60.75,73.7,7.1,31.0
1,19.72672,42.16849,78.0,5.9,26.58
0,66.75,76.25,80.2,7.1,31.0
0,44.25,41.25,74.8,9.5,30.52
0,136.75,56.25,52.5,8.3,31.0
0,99.25,64.75,71.4,6.3,31.0
0,99.75,41.25,30.4,12.6,31.0
0,56.75,62.25,75.1,6.7,31.0
0,89.75,39.75,36.0,13.5,31.0
0,88.25,69.75,78.6,7.3,31.0
1,21.00013,42.032874,82.4,6.3,26.58
0,44.75,51.75,78.0,6.4,30.98
0,50.75,36.25,53.5,9.3,29.88
0,114.75,70.25,73.1,6.5,31.0
1,20.364984,41.704708,81.0,6.6,24.49
0,19.25,-12.75,81.3,11.2,0.0
0,28.25,25.75,25.8,16.2,5.64
0,107.25,40.75,26.1,11.5,31.0
1,22.323737,41.760222,81.1,6.7,23.8
1,44.21647,35.24611,48.4,9.8,3.22
0,46.25,58.25,76.7,6.0,31.0
0,38.75,56.75,86.7,5.6,30.8
0,96.75,52.25,44.3,11.6,31.0
0,39.75,27.25,36.5,12.5,1.78
0,34.75,38.25,68.4,7.1,24.15
0,104.75,60.75,73.0,9.7,31.0
0,62.75,27.25,28.3,13.8,6.27
0,44.75,47.25,79.3,5.7,28.98
0,100.25,56.75,64.6,10.8,31.0
0,96.75,54.25,52.0,11.6,31.0
0,143.25,64.25,59.1,8.4,31.0
0,46.25,55.25,73.4,5.8,31.0
0,80.75,19.75,17.0,14.9,0.0
0,116.25,66.75,80.6,7.7,31.0
0,145.75,63.25,64.6,8.1,31.0
0,119.25,42.75,23.3,10.6,31.0
0,75.25,43.75,41.7,10.3,30.95
0,112.25,24.25,76.3,5.1,10.27
0,85.75,23.75,30.6,13.8,0.0
0,92.25,35.75,38.7,14.4,31.0
1,47.495689,45.507097,78.2,6.3,27.23
0,156.75,53.25,64.8,5.3,30.9
0,46.25,64.75,83.6,7.8,31.0
1,48.73601,51.10293,69.3,7.2,31.0
0,145.75,63.75,66.1,8.1,31.0
0,129.75,59.25,76.1,6.8,31.0
0,109.75,23.25,81.4,3.7,2.31
0,86.75,42.25,40.1,11.4,31.0
0,31.75,26.75,28.6,16.1,4.27
0,47.25,56.75,71.6,5.7,31.0
0,138.25,48.75,43.2,8.1,31.0
0,51.25,50.25,64.5,8.3,31.0
0,102.25,76.75,53.6,6.9,31.0
0,137.75,59.25,54.4,6.8,31.0
0,146.25,63.25,67.0,8.2,31.0
0,118.75,70.25,68.8,6.4,31.0
0,52.25,59.75,70.4,6.3,31.0
0,83.25,23.25,24.4,14.5,0.39
0,48.75,53.75,71.2,6.0,31.0
0,67.25,69.75,92.2,6.1,31.0
0,156.25,50.75,70.0,5.4,29.55
0,76.25,53.75,43.0,8.8,31.0
0,41.75,62.25,90.3,7.1,31.0
1,19.999484,41.679562,73.6,7.7,14.72
0,134.25,69.25,52.2,6.3,31.0
0,117.25,50.75,32.6,12.7,31.0
1,35.38291,32.81113,57.2,8.1,0.15
1,19.259364,42.43042,71.8,7.0,13.65
0,42.75,38.25,56.3,6.6,25.99
0,99.75,57.25,65.5,10.3,31.0
0,111.75,36.75,33.3,11.1,30.82
0,67.25,49.25,39.5,8.8,31.0
0,43.75,50.75,77.8,5.9,30.68
0,134.75,50.75,44.5,11.1,31.0
0,56.25,27.75,46.6,12.8,1.91
0,80.25,23.25,13.0,15.2,0.33
0,38.75,31.25,37.4,12.1,8.31
0,134.25,43.75,46.7,6.6,31.0
0,115.75,27.75,79.3,3.9,15.79
0,132.25,63.75,68.6,6.5,31.0
0,133.75,43.75,46.5,6.8,31.0
0,105.75,25.75,76.4,4.0,10.53
0,85.75,61.25,75.2,7.4,31.0
0,93.25,71.25,67.6,7.1,31.0
0,112.25,60.25,75.8,8.4,31.0
0,50.75,63.25,75.3,6.7,31.0
0,146.25,69.25,67.4,7.6,31.0
0,86.75,34.75,44.1,15.4,31.0
0,86.75,59.25,67.1,7.5,31.0
0,84.75,68.75,84.9,6.6,31.0
0,86.75,34.25,45.3,15.0,31.0
0,86.75,60.75,72.8,7.6,31.0
0,31.75,68.25,82.8,7.5,31.0
0,92.25,67.75,78.2,6.6,31.0
1,23.7811,40.5256,72.4,6.6,15.52
0,131.25,56.25,55.4,9.2,31.0
0,75.25,39.25,42.8,9.8,31.0
0,80.25,48.25,48.7,11.1,31.0
1,31.23341,38.528333,73.9,7.2,22.97
0,85.25,71.75,73.8,7.3,31.0
0,156.25,62.75,76.7,8.6,31.0
0,132.25,71.25,54.1,5.9,31.0
0,94.25,24.75,32.3,11.8,2.31
0,128.25,48.75,28.7,13.6,31.0
1,19.862788,41.383256,71.1,8.3,12.33
0,117.75,28.75,72.8,6.0,20.27
0,77.75,30.75,49.0,9.8,11.55
0,134.75,45.25,39.7,7.6,31.0
0,62.75,53.75,41.2,8.9,31.0
0,47.25,23.25,42.1,10.3,0.0
0,140.25,68.75,53.9,7.4,31.0
0,35.75,59.75,92.4,6.3,30.98
0,112.25,68.25,75.9,7.3,31.0
0,161.75,55.25,80.4,5.9,31.0
0,52.25,53.75,66.9,6.9,31.0
0,134.75,44.75,41.5,7.1,31.0
0,48.25,48.75,74.4,7.4,30.62
1,19.56956,42.110426,78.0,5.9,26.58
0,124.25,47.25,25.8,11.7,31.0
0,134.75,62.25,61.9,6.4,31.0
0,140.25,70.75,56.1,6.9,31.0
1,22.030928,41.835321,81.1,6.7,23.8
0,150.25,62.75,78.8,7.5,31.0
0,47.75,27.25,42.1,9.7,0.0
0,161.25,69.25,73.1,8.8,31.0
0,45.75,23.75,42.5,11.6,0.0
0,42.25,57.75,83.2,5.9,31.0
0,109.75,55.75,66.6,9.8,31.0
0,90.75,31.75,38.5,13.4,31.0
0,61.25,56.25,65.4,7.3,31.0
0,52.75,60.75,73.5,6.3,31.0
0,77.75,52.75,48.4,9.1,31.0
0,53.25,66.25,78.2,7.1,31.0
0,57.25,75.25,75.0,8.8,31.0
1,22.744508,41.262814,77.1,6.9,22.97
0,35.75,33.25,61.1,8.4,5.23
0,137.25,61.75,55.7,7.2,31.0
0,99.25,23.75,33.3,14.2,8.31
0,149.75,61.25,68.1,7.0,31.0
0,173.75,66.75,62.3,9.2,31.0
0,104.25,64.25,72.0,8.1,31.0
0,105.75,57.25,64.2,9.9,31.0
0,163.75,68.25,70.3,8.9,31.0
1,20.312419,42.135139,82.0,6.0,26.09
0,74.75,17.25,16.5,15.4,0.0
0,41.25,58.25,85.8,6.0,31.0
0,79.25,59.75,63.9,7.7,31.0
0,101.75,53.25,54.7,10.0,31.0
0,160.25,57.25,80.3,7.4,31.0
0,74.75,68.75,87.2,7.0,31.0
0,136.75,70.75,53.5,6.4,31.0
0,53.75,72.75,73.9,9.2,31.0
0,66.75,65.75,94.3,4.5,31.0
0,177.25,67.25,56.7,9.1,31.0
0,113.75,23.75,71.3,7.0,4.84
0,13.25,-9.75,76.3,7.0,0.0
0,103.25,78.75,55.0,7.6,31.0
0,69.25,47.75,37.7,10.0,31.0
0,34.25,59.25,91.0,6.0,30.88
0,45.75,49.75,77.1,6.3,30.41
0,29.25,27.25,30.2,15.8,4.84
0,91.75,66.25,80.6,6.3,31.0
1,20.377271,41.665616,81.0,6.6,24.49
0,102.75,51.25,37.9,10.0,31.0
0,53.25,62.25,74.8,6.3,31.0
1,35.52,33.34,61.1,8.4,5.23
0,41.25,62.25,90.5,7.1,31.0
0,90.25,45.25,22.9,12.1,31.0
0,95.25,79.25,58.8,7.7,31.0
0,74.75,51.25,33.6,9.3,31.0
0,80.25,48.75,49.8,10.9,31.0
0,125.75,43.25,21.9,11.8,31.0
0,47.75,24.25,43.4,9.8,0.0
0,104.75,76.75,54.9,6.9,31.0
1,35.386941,32.83736,57.2,8.1,0.15
0,37.25,26.25,32.2,11.8,0.28
0,17.75,-18.25,66.3,13.2,0.0
0,101.75,64.25,71.9,7.2,31.0
0,26.75,39.75,69.6,7.5,12.6
0,43.75,39.25,55.5,8.9,30.21
0,106.25,21.75,86.2,3.3,0.0
1,20.297327,41.142503,79.1,7.1,24.03
0,45.75,17.75,43.3,10.5,0.0
1,19.55905,41.041167,71.1,8.3,12.33
0,74.75,55.25,47.0,8.4,31.0
0,17.25,-25.75,34.6,14.9,0.0
0,18.75,-16.25,71.3,12.6,0.0
0,101.25,27.25,32.9,15.4,25.25
0,83.25,65.25,88.7,5.8,31.0
0,136.25,58.75,56.9,6.8,31.0
0,75.75,52.75,40.6,9.2,31.0
0,81.25,36.25,52.9,13.4,31.0
0,57.75,30.25,44.2,15.5,17.13
0,56.75,58.75,72.6,6.6,31.0
0,74.75,52.75,37.4,8.9,31.0
0,79.25,43.25,46.5,11.9,31.0
0,34.25,62.75,92.6,6.2,31.0
0,137.75,70.25,53.7,6.6,31.0
0,121.75,42.25,25.9,10.2,31.0
0,98.25,57.75,66.3,9.3,31.0
0,25.75,27.25,21.0,14.5,2.31
0,161.75,69.25,73.0,8.8,31.0
0,82.25,57.75,62.7,7.4,31.0
0,106.75,75.75,55.6,6.7,31.0
0,118.25,24.75,72.4,5.8,1.91
0,85.25,67.75,87.1,5.8,31.0
0,82.75,41.75,37.8,11.8,31.0
0,19.25,42.75,76.3,6.0,26.09
0,76.75,32.25,61.0,9.2,28.25
0,79.75,49.75,53.1,10.5,31.0
0,139.75,64.75,55.1,7.6,31.0
0,58.25,59.75,74.1,7.2,31.0
0,169.25,63.75,67.6,9.4,31.0
0,96.75,22.25,28.2,13.1,0.0
0,82.75,70.75,76.1,7.1,31.0
1,35.38291,32.81113,57.2,8.1,0.15
1,45.391,44.732,80.7,6.0,25.78
0,32.25,39.75,74.3,7.7,23.68
0,14.75,-14.75,76.3,11.6,0.0
0,92.25,34.75,35.1,15.0,31.0
0,48.25,57.75,69.4,5.8,31.0
0,146.25,61.75,63.2,7.9,31.0
0,49.75,33.25,50.4,10.9,28.91
0,92.75,73.75,64.7,7.2,31.0
0,80.75,35.25,57.0,14.8,31.0
0,39.75,62.75,92.1,7.0,31.0
0,79.75,57.25,56.5,7.7,31.0
0,-8.75,8.25,62.6,17.1,0.0
0,56.75,28.25,43.6,14.1,12.6
0,176.25,63.75,54.5,8.3,31.0
0,83.25,50.75,65.4,10.2,31.0
0,60.25,47.75,60.0,9.6,31.0
1,43.50543,42.769664,70.8,9.7,31.0
0,105.25,60.75,73.4,9.5,31.0
0,107.75,64.75,73.5,8.7,31.0
1,35.38291,32.81113,57.2,8.1,0.15
0,102.75,30.75,53.0,12.4,30.25
0,36.75,35.75,72.6,6.5,6.71
1,22.555164,42.070897,84.3,6.4,26.09
0,54.75,45.25,68.7,8.9,30.41
0,36.25,30.25,33.5,11.8,6.27
0,59.25,64.25,68.7,8.3,31.0
0,137.25,65.25,55.2,7.3,31.0
1,19.940754,42.600134,78.7,5.8,27.59
0,65.25,51.75,33.7,8.6,31.0
0,137.25,53.75,48.6,8.2,31.0
0,48.75,27.75,43.6,8.5,0.0
0,45.25,61.75,83.4,7.1,31.0
1,118.427993,24.437691,72.4,5.8,1.91
0,115.25,71.75,69.4,6.1,31.0
0,97.25,31.75,42.9,15.4,31.0
0,93.25,74.25,63.5,7.3,31.0
0,142.25,47.25,62.0,5.5,30.99
0,16.75,-21.75,53.8,14.8,0.0
1,37.989401,40.032607,70.7,8.3,28.17
1,22.37084,42.28238,80.4,6.6,25.78
0,108.75,66.25,73.2,8.3,31.0
0,32.25,68.25,85.1,7.4,31.0
1,45.5856,42.7498,72.5,8.0,30.96
0,25.25,42.75,81.8,6.7,27.5
1,34.87033,30.8365,39.9,10.9,2.17
0,118.25,42.75,22.8,10.3,31.0
0,38.75,28.25,33.7,12.4,3.06
0,40.25,26.75,38.3,12.6,3.73
1,22.409318,42.629112,83.9,6.2,26.19
0,125.25,64.75,65.1,5.8,31.0
0,90.75,72.75,68.7,7.2,31.0
0,48.25,66.25,82.0,7.9,31.0
0,32.25,26.25,27.3,16.4,3.06
0,102.75,28.25,42.3,10.0,22.73
0,108.75,60.75,75.7,8.8,31.0
0,124.75,71.75,61.3,5.8,31.0
0,18.75,-18.75,65.0,12.6,0.0
0,115.75,23.25,66.4,7.1,2.45
0,79.75,26.75,39.7,15.1,1.66
0,65.75,48.25,47.7,8.3,31.0
1,22.0944,41.0381,75.4,7.0,25.25
0,59.75,51.25,51.0,9.2,31.0
0,40.75,44.75,74.8,7.6,24.6
0,47.75,24.75,43.4,9.9,0.0
0,171.75,69.75,71.4,9.6,31.0
0,55.25,70.75,76.8,8.3,31.0
0,79.25,69.25,82.8,7.0,31.0
0,68.25,44.75,60.0,9.7,30.91
0,66.25,64.25,81.9,5.9,31.0
0,131.75,52.25,39.5,12.0,31.0
0,128.75,43.75,35.6,11.5,31.0
0,45.75,68.25,90.5,8.1,31.0
1,15.87,-17.48,70.0,13.1,0.0
1,20.470778,41.547687,81.0,6.6,24.49
1,20.409497,41.526126,81.0,6.6,24.49
1,49.77079,53.039687,71.9,6.3,31.0
0,16.25,-6.75,87.5,10.8,0.0
0,104.25,27.75,60.7,4.8,20.52
1,19.632426,41.027939,71.1,8.3,12.33
0,86.25,59.25,66.9,7.3,31.0
0,88.25,37.75,39.9,15.3,31.0
0,86.75,50.25,48.8,11.1,31.0
0,134.75,68.25,50.8,6.4,31.0
0,48.25,30.75,47.2,11.3,1.11
0,14.25,-20.75,60.0,7.9,0.0
1,19.983509,42.424062,78.0,5.9,26.58
0,85.75,36.25,44.1,15.8,31.0
0,105.25,36.25,48.8,7.4,30.93
1,20.364984,41.704708,81.0,6.6,24.49
0,39.25,32.75,45.5,11.8,11.81
0,159.25,65.25,75.7,8.5,31.0
0,161.25,57.75,80.9,6.8,31.0
0,90.75,62.25,78.7,7.8,31.0
0,98.25,68.25,64.6,7.9,31.0
0,94.25,62.75,75.5,7.3,31.0
0,129.75,63.25,80.3,6.0,31.0
0,91.25,51.75,47.5,13.0,31.0
0,155.75,65.75,83.1,8.5,31.0
0,75.75,22.25,11.7,17.3,0.0
0,82.25,30.75,46.7,15.3,31.0
0,148.25,64.25,78.1,8.1,31.0
0,42.75,48.75,79.6,5.4,29.43
0,159.75,68.75,76.0,8.8,31.0
0,108.75,52.25,44.6,10.2,31.0
0,94.75,60.75,74.5,7.4,31.0
0,83.25,58.25,55.6,7.2,31.0
0,85.25,51.25,57.6,10.6,31.0
0,117.75,66.75,74.7,7.2,31.0
0,134.75,66.25,53.9,6.9,31.0
0,18.25,-23.25,48.8,14.0,0.0
0,88.75,59.25,69.1,7.7,31.0
0,57.25,45.75,62.1,9.8,31.0
0,125.25,45.25,24.9,10.1,31.0
0,97.25,51.75,39.3,11.9,31.0
0,127.75,44.75,30.5,11.9,31.0
0,107.25,35.75,52.6,8.2,29.98
0,89.25,39.25,36.5,13.3,31.0
0,123.25,41.75,0.0,10.5,31.0
0,116.25,71.75,69.5,6.1,31.0
0,166.75,65.25,64.4,9.7,31.0
0,57.25,54.75,64.3,8.7,31.0
0,90.25,73.75,67.8,7.2,31.0
1,36.228105,36.276552,70.5,5.9,3.06
0,28.25,27.25,28.0,15.5,4.27
1,19.72672,42.16849,78.0,5.9,26.58
0,124.25,65.25,63.1,5.8,31.0
0,79.25,61.25,77.4,7.4,31.0
0,44.25,63.75,84.9,7.1,31.0
0,60.75,28.75,40.0,14.9,20.27
1,23.946667,41.571667,80.8,6.4,25.99
0,58.75,62.25,71.4,7.9,31.0
0,49.25,57.25,66.5,5.9,31.0
1,22.162513,42.406234,80.4,6.6,25.78
0,89.75,61.25,73.9,7.6,31.0
0,64.75,68.25,91.5,6.3,31.0
0,118.25,45.75,30.1,9.8,31.0
1,35.61,33.34,61.1,8.4,5.23
0,29.25,39.25,71.4,8.7,22.25
0,46.25,27.75,37.8,11.1,0.39
0,101.25,75.25,52.4,6.6,31.0
1,22.08379,42.235352,80.4,6.6,25.78
0,153.75,67.25,87.4,8.5,31.0
1,46.68,44.177,79.7,5.5,24.37
0,108.25,31.25,73.4,5.7,20.77
0,116.25,33.25,51.2,9.0,26.39
0,133.75,45.25,38.5,7.6,31.0
1,22.698333,42.318611,84.3,6.4,26.09
1,21.639907,42.755862,85.2,6.0,25.04
0,92.75,29.75,35.8,17.4,31.0
0,70.75,46.25,35.0,10.1,31.0
0,117.25,72.75,67.3,6.0,31.0
0,36.75,52.75,81.7,5.0,30.25
0,168.25,66.25,66.1,9.9,31.0
1,20.428499,41.840757,81.0,6.6,24.49
0,50.25,65.25,76.6,7.3,31.0
1,91.876,22.298,30.5,11.3,0.0
1,35.386941,32.83736,57.2,8.1,0.15
0,46.25,63.25,81.2,7.4,31.0
0,125.25,53.75,44.5,13.1,31.0
0,37.25,32.25,46.4,10.7,7.61
0,17.25,-19.25,62.5,14.0,0.0
0,113.25,75.25,64.7,5.9,31.0
0,111.25,68.75,71.6,7.2,31.0
0,64.75,50.75,37.4,8.3,31.0
0,46.75,23.25,42.2,10.9,0.0
0,42.75,30.75,35.3,12.2,4.45
0,30.25,29.25,34.5,13.4,1.01
0,116.25,57.75,72.4,8.9,31.0
0,131.25,51.75,37.7,12.5,31.0
0,98.75,25.75,23.2,12.4,21.27
0,65.25,61.25,65.8,6.9,31.0
1,20.278091,41.683358,81.0,6.6,24.49
1,22.235556,41.651389,81.1,6.7,23.8
0,131.75,65.75,61.6,6.6,31.0
1,35.61,33.34,61.1,8.4,5.23
1,26.1519,40.8878,71.0,6.8,14.99
0,94.25,28.25,35.7,13.2,16.59
0,44.75,50.25,78.5,6.1,30.68
1,37.329852,38.168591,72.0,8.2,28.84
1,86.857682,21.636522,37.0,13.2,0.0
0,89.75,75.25,67.1,7.1,31.0
0,34.75,23.75,26.4,12.3,0.0
0,124.75,41.75,14.1,14.1,31.0
0,107.75,53.25,51.0,9.6,31.0
0,78.25,15.25,15.6,12.8,0.0
0,124.75,49.75,26.8,14.5,31.0
0,119.75,70.25,67.6,6.2,31.0
0,128.25,64.75,69.6,7.0,31.0
0,107.75,56.75,67.3,9.6,31.0
0,121.75,67.75,63.0,6.2,31.0
1,50.652361,53.079425,70.7,6.4,31.0
0,83.25,73.25,69.0,7.2,31.0
0,30.75,30.75,38.9,11.3,0.11
0,15.75,-12.75,83.8,10.9,0.0
0,42.25,31.75,35.8,12.1,4.84
0,90.25,38.25,36.3,13.9,31.0
1,20.24602,40.02238,72.5,7.5,23.8
0,95.25,54.25,56.4,11.1,31.0
0,142.25,60.75,52.5,7.1,31.0
0,73.75,62.75,74.0,6.6,31.0
0,140.75,70.25,56.0,7.1,31.0
0,94.75,54.25,56.9,10.9,31.0
0,34.75,68.25,88.2,7.1,31.0
1,35.9675,31.8067,49.1,8.8,1.31
0,47.75,52.25,72.6,6.4,31.0
0,68.75,41.75,62.8,9.3,26.39
0,118.25,30.75,60.6,6.7,24.71
0,128.75,65.25,68.3,7.0,31.0
1,44.7726,43.4836,78.7,7.0,26.39
0,80.75,26.25,30.2,14.8,0.74
0,101.75,53.75,58.3,10.0,31.0
0,174.75,67.75,64.1,9.4,31.0
0,114.75,30.75,64.6,8.2,24.15
0,119.75,40.25,24.5,12.9,31.0
0,157.25,55.75,67.6,6.6,31.0
0,81.75,23.75,19.1,14.4,0.33
0,136.25,57.25,55.4,7.5,31.0
0,133.75,50.75,42.0,11.0,31.0
0,96.75,34.75,40.0,14.8,31.0
0,24.75,41.25,74.4,6.9,23.09
0,59.25,48.25,59.8,9.6,31.0
0,20.75,45.25,81.7,5.8,22.97
0,37.25,64.75,89.2,7.0,31.0
0,80.75,59.75,69.4,7.4,31.0
0,13.75,-14.25,76.3,10.2,0.0
0,20.25,-11.75,82.5,11.4,0.0
0,118.25,45.25,28.8,9.4,31.0
0,136.75,67.25,52.5,6.7,31.0
0,153.75,62.25,75.4,8.0,31.0
0,76.25,20.75,12.5,16.8,0.0
0,77.25,8.75,48.0,9.2,0.0
0,25.75,41.75,76.0,7.3,22.97
0,95.75,68.25,69.2,7.8,31.0
0,77.75,33.25,62.5,12.0,31.0
0,47.25,57.75,72.8,5.9,31.0
0,121.75,72.75,63.8,5.8,31.0
0,77.75,45.25,43.0,10.7,31.0
0,107.75,72.75,59.2,6.4,31.0
0,134.75,60.25,61.6,6.5,31.0
0,50.25,31.25,44.4,11.5,25.04
0,43.25,41.25,65.3,10.1,31.0
0,116.75,69.25,73.9,6.9,31.0
0,109.75,33.75,57.3,8.0,28.98
0,-12.75,10.75,38.9,13.8,0.0
0,102.25,75.75,52.9,6.6,31.0
0,91.75,44.25,20.7,14.2,31.0
0,125.25,65.75,65.8,5.8,31.0
0,64.75,43.75,52.4,9.4,30.49
0,123.25,57.25,76.8,8.5,31.0
0,42.25,31.25,35.3,12.2,4.09
0,120.25,55.25,55.0,13.1,31.0
0,154.25,62.75,77.8,8.3,31.0
0,42.25,55.75,81.4,5.7,30.96
0,123.75,40.25,11.6,9.3,31.0
0,78.75,13.75,21.2,12.0,0.0
0,16.25,-12.75,83.8,11.1,0.0
0,61.25,46.75,57.1,9.2,31.0
0,87.75,73.75,69.8,7.2,31.0
0,92.25,52.25,50.3,12.6,31.0
0,41.25,57.75,85.2,5.9,31.0
0,104.25,40.25,29.9,12.5,31.0
0,90.75,60.25,72.4,7.8,31.0
0,83.75,46.75,44.2,10.3,31.0
0,68.75,62.75,73.1,6.1,31.0
0,74.75,27.75,38.7,15.9,4.45
1,34.87033,30.8365,39.9,10.9,2.17
0,141.75,71.25,58.0,7.1,31.0
0,113.25,58.75,77.3,8.1,31.0
0,101.75,63.75,73.5,7.6,31.0
0,103.75,21.25,72.6,5.6,0.0
0,111.75,61.75,76.7,8.4,31.0
0,18.75,-28.75,27.5,17.3,0.0
0,46.25,35.75,56.9,10.2,28.98
0,127.25,65.75,66.4,6.5,31.0
0,143.25,50.75,57.3,7.0,31.0
0,103.25,21.75,73.5,5.6,0.0
1,19.544564,41.915077,73.6,7.7,14.72
0,100.25,28.75,37.4,16.0,31.0
0,136.75,49.75,47.3,8.2,31.0
0,34.25,23.75,26.6,12.9,0.02
0,97.25,29.25,38.7,13.4,30.98
0,13.75,-16.25,72.5,10.5,0.0
0,60.25,64.25,67.5,8.1,31.0
0,90.25,28.25,30.1,19.3,31.0
0,77.75,34.75,60.9,12.3,31.0
0,149.25,66.75,87.3,7.5,31.0
1,22.2081,42.3081,80.4,6.6,25.78
0,143.75,66.75,59.3,8.1,31.0
0,141.75,75.75,57.5,6.7,31.0
0,171.75,61.25,65.8,9.1,31.0
1,47.5262,40.5283,69.9,7.4,17.39
